Code,Label
"class Solution {
    public List<List<Integer>> threeSum(int[] nums) {

        Set<List<Integer>> result = new HashSet<>();
        if(nums.length<=0) return new ArrayList<>();

        Arrays.sort(nums);
        for(int i=0; i<nums.length-2; i++) {
            int j=i+1;
            int k=nums.length-1;
            while(k>j) {
                int sum = nums[j] + nums[k] + nums[i];
                if(sum == 0)
                    result.add(Arrays.asList(nums[i], nums[j++], nums[k--]));
                else if (sum > 0)
                    k--;
                else
                    j++;
            }
        }
        return new ArrayList(result);
    }
}",0
"class Solution {
    public List<String> generateParenthesis(int n) {
        //Approach: using Backtracking 
        List<String> ans = new ArrayList<>();
        backtrack("""", n, n, ans);
        return ans;
    }
    public void backtrack(String s, int open, int close, List<String> ans){
        //base case
        if(open>close) return;
        if(open>0){
            backtrack(s+""("", open-1, close, ans);
        }
        if(close>0){
            backtrack(s+"")"", open, close-1, ans);
        }
        if(open==0 && close==0){
            ans.add(s);
        }
    }
}",0
"public ListNode swapPairs(ListNode head) {
    if(head == null || head.next == null)
        return head;
    ListNode cur = head, pre = null;
    head = cur.next;
    while(cur != null && cur.next!=null) {
        ListNode nxt = cur.next;
        cur.next = nxt.next;
        nxt.next = cur;
        if(pre != null) 
            pre.next = nxt;
        pre = cur;
        cur = cur.next;
    }
    return head;
}",0
"class Solution {
    public List<List<Integer>> fourSum(int[] nums, int target) {
        long t = (long) target;
        Set<List<Integer>> set = new HashSet<>();
        Arrays.sort(nums);
        int n = nums.length;
        for(int i=0; i<n-3; i++){
            for(int j=i+1; j<n-2; j++){
                int k = j+1;
                int l = n-1;
                while(k<l){
                    long sum = (long) nums[i]+nums[j]+nums[k]+nums[l];
                    if(sum==t){
                        set.add(Arrays.asList(nums[i],nums[j],nums[k],nums[l]));
                        k++;
                        l--;
                    }else if(sum<t){
                        k++;
                    }else{
                        l--;
                    }
                }
            }
        }
        return new ArrayList<>(set);
    }
}",0
"class Solution 
{
    String[] keypad={""0"",""1"",""abc"",""def"",""ghi"",""jkl"",""mno"",""pqrs"",""tuv"",""wxyz""};
    public List<String> letterCombinations(String digits) 
    {
        List<String> combinations=new ArrayList<>();
        if(digits.length()==0)
            return combinations;
        StringBuilder helper=new StringBuilder();
        calculate(digits,0,helper,combinations);    
        return combinations;   
    }
    public void calculate(String digits,int index,StringBuilder helper,List<String> combinations)
    {
        if(index==digits.length())
        {
            combinations.add(helper.toString());
            return ;
        }
        int digit=digits.charAt(index)-'0';
        for(int i=0;i<keypad[digit].length();i++)
        {
            helper.append(keypad[digit].charAt(i));
            calculate(digits,index+1,helper,combinations);
            helper.deleteCharAt(helper.length()-1);
        }
    }
}",0
"import java.util.Scanner;

public class Main{
public static void main(String[] args){
Scanner sc=new Scanner(System.in);


String input = sc.next().toString();

StringBuilder ans = new StringBuilder();

for (int i = 0; i <= input.length() - 1; i++) {
if (!(input.charAt(i) == '.')) {
ans.append(input.charAt(i));
}
}

System.out.println(ans.toString());

}
}",0
"import java.util.*;

public class Main {
public static void main(String[] args) {
Scanner sc = new Scanner(System.in);
StringBuilder sb = new StringBuilder();
int m = sc.nextInt();
List<Integer> list = new ArrayList<>();
for(int i=0; m>0; i++) {
while(m%3!=0) {
m--;
list.add(i);
}
m /= 3;
}
sb.append(list.size()).append(""\n"");
for(Integer i : list) {
sb.append(i).append("" "");
}
System.out.print(sb.toString());
}
}
",0
"import java.util.*;
class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt(), q = sc.nextInt(), ans, x;
        StringBuilder s = new StringBuilder("",,"" + sc.next() + "",,"");
        ans = s.toString().split(""ABC"").length - 1;
        for(int i=0; i<q; i++) {
            x = sc.nextInt();
            if(s.substring(x-1, x+4).indexOf(""ABC"") < 0) {
                s.replace(x+1, x+2, sc.next());
                if(s.substring(x-1, x+4).indexOf(""ABC"") >= 0) ans++;
            } else {
                s.replace(x+1, x+2, sc.next());
                if(s.substring(x-1, x+4).indexOf(""ABC"") < 0) ans--;
            }
            System.out.println(ans);
        }
    }
}",0
"public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        
        int buildingCount = scanner.nextInt();
        int[] heights = new int[buildingCount + 1];
        
        for (int i = 1; i <= buildingCount; i++) {
            heights[i] = scanner.nextInt();
        }
        
        int[] nearestTaller = new int[buildingCount + 1];
        Stack<Integer> indexStack = new Stack<>();
        
        for (int current = 1; current <= buildingCount; current++) {
            while (!indexStack.isEmpty() && heights[indexStack.peek()] <= heights[current]) {
                indexStack.pop();
            }
            nearestTaller[current] = indexStack.isEmpty() ? 0 : indexStack.peek();
            indexStack.push(current);
        }
        
        int[] countDiff = new int[buildingCount + 2];
        
        for (int j = 1; j <= buildingCount; j++) {
            int start = (nearestTaller[j] == 0) ? 1 : nearestTaller[j];
            int end = j - 1;
            if (start <= end) {
                countDiff[start]++;
                countDiff[end + 1]--;
            }
        }
        
        int[] visibleCount = new int[buildingCount + 1];
        visibleCount[1] = countDiff[1];
        
        for (int i = 2; i <= buildingCount; i++) {
            visibleCount[i] = visibleCount[i - 1] + countDiff[i];
        }
        
        for (int i = 1; i <= buildingCount; i++) {
            System.out.print(visibleCount[i] + (i < buildingCount ? "" "" : ""\n""));
        }
        
        scanner.close();
    }
}",0
"import java.util.*;

class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int Y = sc.nextInt();
        int ans=365;
        if(Y%4!=0)ans=365;
        if(Y%4==0&&Y%100!=0)ans=366;
        if(Y%100==0)ans=365;
        if(Y%400==0)ans=366;
        System.out.println(ans);
    }
}
",0
"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        
        int N = sc.nextInt();
        int[] array = new int[N];
        int[] originalIndex = new int[N];
        
        for (int i = 0; i < N; i++) {
            array[i] = sc.nextInt();
            originalIndex[i] = i + 1; 
        }
        
  
        for (int i = 0; i < N - 1; i++) {
            for (int j = i + 1; j < N; j++) {
                if (array[i] < array[j]) {
                
                    int temp = array[i];
                    array[i] = array[j];
                    array[j] = temp;
                    
          
                    temp = originalIndex[i];
                    originalIndex[i] = originalIndex[j];
                    originalIndex[j] = temp;
                }
            }
        }
   
        int secondLargestIndex = originalIndex[1];
        
        System.out.println(secondLargestIndex);
    }
}
",0
"import java.io.IOException;
import java.io.InputStream;
import java.io.PrintWriter;
import java.util.Arrays;
import java.util.NoSuchElementException;

public class Main {
    static int MOD = 998244353;
    static int INF = Integer.MAX_VALUE/2;

    static void run (final FastScanner scanner, final PrintWriter out) {
        int N = scanner.nextInt();
        long M = scanner.nextLong();
        long[] a = new long[N];
        Arrays.setAll(a, i -> scanner.nextInt());
        long ng = Long.MAX_VALUE / 2, ok = 0;
        while(Math.abs(ok-ng) > 1) {
            long mid = (ok+ng)/2;
            if(ok(a,M,mid)) {
                ok = mid;
            } else {
                ng = mid;
            }
        }
        if (Long.MAX_VALUE/ 4<ok) {
            System.out.println(""infinite"");
        } else {
            System.out.println(ok);
        }
    }

    private static boolean ok(long[] a, long m, long mid) {
        long sum = 0;
        for (int i = 0; i < a.length; i++) {
            sum += Math.min(a[i], mid);
        }
        return sum <= m;
    }

    public static void main(final String[] args) {
        PrintWriter out = new PrintWriter(System.out);
        FastScanner scanner = new FastScanner();
        try {
            run(scanner, out);
        } catch (Throwable e) {
            throw e;
        } finally {
            out.flush();
        }
    }

    static class FastScanner {
        private final InputStream in = System.in;
        private final byte[] buffer = new byte[1024];
        private int ptr = 0;
        private int buflen = 0;
        private boolean hasNextByte() {
            if (ptr < buflen) {
                return true;
            }else{
                ptr = 0;
                try {
                    buflen = in.read(buffer);
                } catch (IOException e) {
                    e.printStackTrace();
                }
                if (buflen <= 0) {
                    return false;
                }
            }
            return true;
        }
        private int readByte() { if (hasNextByte()) return buffer[ptr++]; else return -1;}
        private static boolean isPrintableChar(int c) { return 33 <= c && c <= 126;}
        public boolean hasNext() { while(hasNextByte() && !isPrintableChar(buffer[ptr])) ptr++; return hasNextByte();}
        public String next() {
            if (!hasNext()) throw new NoSuchElementException();
            StringBuilder sb = new StringBuilder();
            int b = readByte();
            while(isPrintableChar(b)) {
                sb.appendCodePoint(b);
                b = readByte();
            }
            return sb.toString();
        }
        public long nextLong() {
            if (!hasNext()) throw new NoSuchElementException();
            long n = 0;
            boolean minus = false;
            int b = readByte();
            if (b == '-') {
                minus = true;
                b = readByte();
            }
            if (b < '0' || '9' < b) {
                throw new NumberFormatException();
            }
            while(true){
                if ('0' <= b && b <= '9') {
                    n *= 10;
                    n += b - '0';
                }else if(b == -1 || !isPrintableChar(b)){
                    return minus ? -n : n;
                }else{
                    throw new NumberFormatException();
                }
                b = readByte();
            }
        }
        public int nextInt() {
            long nl = nextLong();
            if (nl < Integer.MIN_VALUE || nl > Integer.MAX_VALUE) throw new NumberFormatException();
            return (int) nl;
        }
        public double nextDouble() { return Double.parseDouble(next());}
    }
}
",0
